,datetime,tweet_Id,Username,text,likes
155,2022-09-05 09:20:22+00:00,1566717866011140096,ians_india,"Allegedly pained at his name being dragged into a sex scandal involving Chitradurga Murugha mutt seer, Guru Madivaleshwara Mutt Pontiff Basava Siddalinga Swamiji committed suicide in his room by hanging in the Neginahala village of K'taka Belagavi district, police sources said. https://t.co/fpCEb0ULul",5
156,2022-09-05 09:18:16+00:00,1566717337080053762,Sandeepnds,"@GajendraRPatil @BSBommai @BelagaviRlyUser @Belagavi_infra @BelagaviM Belagavi local 3 MLA's are waste body's @AbhayPatilMLA @BenakeAnil @laxmi_hebbalkar No development, they are developing like carpoarter level. like street lite installation, Gutter repair, road repair etc.",8
157,2022-09-05 09:14:52+00:00,1566716484268990469,BelagaviM,@GajendraRPatil @BSBommai @Sandeepnds @BelagaviRlyUser @Belagavi_infra ಅಣ್ಣಾ ಗಾಳಿಪಟ ಹಾರ್ಸೋದ್ರಾಗ Busy ಅದಾನ್ 😁😁,2
158,2022-09-05 09:06:29+00:00,1566714373057413120,TNITweet,"#Lingayat seer found dead at his mutt in #Karnataka.

#MurughaMutt #Belagavi #TNI #Insight 

https://t.co/bfQXfrAltl",1
159,2022-09-05 09:06:22+00:00,1566714345303986176,Miraj_Jn_users,"🍁🚦🍁 Last few Xings of #Hubballi #Miraj line...... 😍
▪ Haripriya Express (#Kolhapur - #Tirupati) Xing with Sharavati Express (#Mysore - #Dadar) at Khanapur, #Belagavi Dist. https://t.co/DELrn4lPKL",25
160,2022-09-05 09:02:43+00:00,1566713424696020993,IWantSomebodyTh,"Karnataka Seer Basavasiddhalinga from Belagavi’s Madivalshwar Mutt found dead, seemingly by suicide https://t.co/OiUAb3Y6of",0
161,2022-09-05 08:57:54+00:00,1566712214622715905,Irannakadadi_MP,"ತುಕ್ಕಾನಟ್ಟಿ ಗ್ರಾಮದ ಗ್ರಾಮ ದೇವತೆ ಶ್ರೀ ಮಹಾಲಕ್ಷ್ಮಿ ದೇವಿ ಜಾತ್ರಾ ಮಹೋತ್ಸವದ ಅಂಗವಾಗಿ ದೇವಸ್ಥಾನಕ್ಕೆ ಭೇಟಿ ನೀಡಿ ದೇವರ ಆಶೀರ್ವಾದ ಪಡೆದು ಸಮಾಜದ ಒಳಿತಿಗಾಗಿ ಪ್ರಾರ್ಥನೆ ಸಲ್ಲಿಸಿದೆನು.

ಈ ಸಂದರ್ಭದಲ್ಲಿ ಗ್ರಾಮದ ಮುಖಂಡರು, ಆತ್ಮೀಯರು ಸಮಸ್ತ ಗ್ರಾಮಸ್ಥರು ಇದ್ದರು.

#Belagavi | #Tukkanatti | #Mahalaxmidevi https://t.co/J8wkQCYi9B",4
162,2022-09-05 08:56:52+00:00,1566711952432582658,uniindianews,"#Lingayat seer found hanging in his village room in Bailhongal taluka of #Belagavi district, #Karnataka police find suicide note 

#BreakingNews",0
163,2022-09-05 08:56:15+00:00,1566711797402710019,ashishprabhu22,@twitte_rati_hu @shanpati @allaboutbelgaum @Belagavi_infra Wow it's a hidden forest.,2
164,2022-09-05 08:49:47+00:00,1566710172554125312,BelieveThat1729,"@Belagavi_infra @CMofKarnataka @BSBommai @MangalSAngadi @Irannakadadi_MP @iamabhaypatil @belagavi_news @BelagaviRailway @BelagaviKA @BelagaviM Congratulations @CMofKarnataka @BSBommai . 

There is no doubt @BJPKarnataka  will sell Belagavi to Maharashtra soon. 

People are paying price for electing BJP in Belagavi from long time.",10
165,2022-09-05 08:48:30+00:00,1566709848066367488,Lawyeratti,@RajeevTopanavar @Smart_Belagavi @SmartCitiesIn 60:40....40 in pocket 60 down the drain.,0
166,2022-09-05 08:47:52+00:00,1566709687801856000,chikkarevanna,"ಗ್ರಾಮೀಣ ಪ್ರದೇಶದ ಕ್ರೀಡಾ ಪ್ರೇಮಿಗಳಿಗಾಗಿ
#ಶ್ರೀ_ಗೌರಿಗಣೇಶ_ಹಬ್ಬದ_ಪ್ರಯುಕ್ತ ರಾಮದುರ್ಗ ತಾಲ್ಲೂಕಿನ #ರಂಕಲಕೊಪ್ಪ_ಗ್ರಾಮದ ಶ್ರೀ ಚಿಕ್ಕರೇವಣ್ಣರವರ ಅಭಿಮಾನಿ ಬಳಗ ರಾಮದುರ್ಗ ವತಿಯಿಂದ #ಓಟದ_ಸ್ಪರ್ಧೆ ಆಯೋಜಿಸಲಾಗಿತ್ತು. 
😊 💐 🙏

#ಓಟದ_ಸ್ಪರ್ಧೆ #ರಂಕಲಕೊಪ್ಪ_ಗ್ರಾಮ #runningrace #Rankalakoppa #village #Ramadurga #belagavi https://t.co/UwsaS3huKd",3
167,2022-09-05 08:45:37+00:00,1566709124058193920,GajendraRPatil,"ಅಲ್ಲಿ @BSBommai ಯವರು ಬೆಳಗಾವಿಯ ಎಲ್ಲಾ ಯೋಜನೆಗಳನ್ನು ಬೇರೆ ಜಿಲ್ಲೆಗಳಿಗೆ ಸ್ಥಳಾಂತರಿಸುತ್ತಾ ಬೆಳಗಾವಿ ಜನತೆಗೆ ಚಿಪ್ಪು ಕೊಡುತ್ತಿದ್ದಾರೆ ಇಲ್ಲಿ ನೀವು ಅದರ ಬಗ್ಗೆ ಗಮನ ಹರಿಸದೆ ಕೇವಲ 
ಹಿಂದೂ ,ಹಿಂದೂ..
ಮರಾಠಿ,ಮರಾಠಿ..
ಕನ್ನಡ,ಕನ್ನಡ..ಅನ್ನುತ್ತಾ ಕುಳಿತ್ತಿದ್ದರೀ.

@Sandeepnds @BelagaviRlyUser @Belagavi_infra @BelagaviM https://t.co/FyJLmIkxKe",13
168,2022-09-05 08:45:02+00:00,1566708974304755712,Lawyeratti,@RajeevTopanavar @Smart_Belagavi @SmartCitiesIn Glaring example of corruption in the guise of development.,0
169,2022-09-05 08:43:36+00:00,1566708614638682112,twitte_rati_hu,"@RajeevTopanavar @Smart_Belagavi @SmartCitiesIn Smart city and Swachh bharat - the biggest fraud, scam failure and should be given attention before it's too late, unfortunately the news channels fight is between who supports BJP and Congress, nothing about nation's development.",3
170,2022-09-05 08:42:24+00:00,1566708313324417024,republic,"#BREAKING: Belagavi Mutt seer found dead, allegedly by suicide. Tune in for #LIVE updates here - https://t.co/fyBXoa0vac https://t.co/CtC77sYiSt",17
171,2022-09-05 08:40:31+00:00,1566707841095806976,Mangodrink0101,@AmrutG7 @BelagaviM @DcBelagavi @UMESH_V_KATTI @DharwadForest @AHVS_Karnataka @BelagaviKA @Belagavi_infra @SureshkbgmVK @belagavi_news @BelagaviForum @ZP_Belagavi @BeautifulBelag @BelagaviDipo @Nammkitturu @karnatakacom 🤣,3
172,2022-09-05 08:40:18+00:00,1566707784879861760,RajeevTopanavar,"Unscientifically planned roadside drains by @Smart_Belagavi, few hours of rains &amp; congress road starts flooding. they haven't applied their minds while working!
@SmartCitiesIn this is how U select &amp; award cities.
https://t.co/SM5wbG6tt6",16
173,2022-09-05 08:37:43+00:00,1566707136356179968,twitte_rati_hu,"@Mangodrink0101 @allaboutbelgaum @Belagavi_infra @shanpati Yes bro.. not far away though, just go inside the fort. ❤️",2
174,2022-09-05 08:36:00+00:00,1566706702153838593,NewsFirstKan,"ಬೆಳಗಾವಿ: ಮಾರಕಾಸ್ತ್ರಗಳಿಂದ ಕೊಚ್ಚಿ ಯುವಕನ ಬರ್ಬರ ಹತ್ಯೆ https://t.co/AQA7igPAb3 

#Newsfirstlive #Belagavi #KannadaNews",0
175,2022-09-05 08:35:00+00:00,1566706449085919232,Mangodrink0101,"@twitte_rati_hu @allaboutbelgaum @Belagavi_infra @shanpati Amazing click Pratik. 😍
Kind of Ooty feeling",4
176,2022-09-05 08:26:33+00:00,1566704326252568576,Vijaykarnataka,"Belagavi: ತಿಂಗಳಾದ್ರೂ ಚಿರತೆ ಅಂತ್ರೂ ಸಿಗಲಿಲ್ಲ! ಬೆಳಗಾವಿಯಲ್ಲಿ ಗಣೇಶನ ಜೊತೆ ಚಿರತೆಗೆ ಸಿಕ್ತು ಮಹಾಪೂಜೆ!
   #operationleopard  https://t.co/4SpAF2V7in",1
177,2022-09-05 08:23:44+00:00,1566703614399225859,SarfarazRCB,"Not just #Bengaluru, the same situation of waterlogging is in #Belagavi as well, the second capital of Karnataka. When will the karnataka cities will get good infrastructure?? 

 #bengalururains #belagavirains #Belgaum #Bangalore #bangalorerain",0
178,2022-09-05 08:21:32+00:00,1566703062143492096,allaboutbelgaum,"Agniveer recruitment rally at the Maratha Light regimental centre Belagavi  from 19 Sept 
Unit Headquarter Quota (UHQ) Agniveer Recruitment Rally is scheduled at Shivaji Stadium, The MARATHA LIGHT REGIMENTAL CENTRE, Belagavi from 19 Sept 2022 https://t.co/JdGQ1PNYJq",20
179,2022-09-05 08:16:49+00:00,1566701874534699009,biztoll,"Experience India's top Featured  e-Bikes &amp; Scooters.Atiyas looking for Dealers in Belagavi Talukas. For Details
VISIT TODAY : ATIYAS Belagavi e-Bikes
5852/B Arjun Empire Congress Road Tilakwadi Belagavi-06 KA 
FOR DETAILS CALL : 9743969031 https://t.co/NaOAcO36QW
 # #scooter https://t.co/fF5x54mvG7",0
180,2022-09-05 08:16:11+00:00,1566701713951981570,gautyou,"#Karnataka |  #Lingayat Mutt seer found dead in his quarters at Mutt in #Belagavi.
The 28-year-old seer's name had appeared in a viral audio clip in which two women spoke about the character and illicit relationships of some seers.
#News9SouthDesk
https://t.co/wW8iUKPjT3",1
181,2022-09-05 08:04:15+00:00,1566698713833041920,Belagavi3,@ysathishreddy @nsitharaman No doubts semma Meme... ippudiye pochu na Telangana election la oru single Vote kuda indha Karumam pudiccha BJP ku nehi he....,0
182,2022-09-05 07:57:26+00:00,1566696995745853440,Belagavi3,"@siddiq003 @Senthilvel79 Nalla vela andha Tourists ""Cacoos"" ku pogala illai na Avinga Purse Gaali Aagi irukkum.",0
183,2022-09-05 07:55:37+00:00,1566696537664565248,THBengaluru,"The #Lingayat seer of a mutt in #Belagavi was upset that his name had appeared in an audio clip in which two women had spoken about the character of some seers and their alleged illicit relationships. 
https://t.co/66YM2DQMdR https://t.co/AHbD9NaFxa",5
184,2022-09-05 07:53:40+00:00,1566696049024331776,Belagavi3,@nowme_datta Hahaha exactly our so called Godi Indian Media's since 2014  are experts only in covering(hiding) politicians Crimes nd unpardonable Sins especially their Ruling sanghi Bosses.. Isn't it???,0
185,2022-09-05 07:51:09+00:00,1566695414153490432,karnataka_tak,"Belagavi : ಆತ್ಮಹತ್ಯೆಗೆ ಶರಣಾದ ಸ್ವಾಮೀಜಿ ! ||Karnataka Tak||

#belagavi #updatenews #karnatakatak https://t.co/WPCl0S6yKt",0
186,2022-09-05 07:49:21+00:00,1566694961399369728,Irannakadadi_MP,"ಶ್ರೀ ಭೀಮಪ್ಪ ಲಗಳಿ, ಶ್ರೀ ಲಕ್ಷ್ಮಣ್ ಹೊಸಮನಿ, ಶ್ರೀ ಪುಂಡಲೀಕ್ ಹೊಸಮನಿ ಮತ್ತು ವಿಠ್ಠಲ ದೇವರ ಕಮಿಟಿಯ ಎಲ್ಲಾ ಸರ್ವ ಸದಸ್ಯರು ಹಾಗೂ ಕೌಜಲಗಿ ಮತ್ತು ಸುತ್ತ ಮುತ್ತಲಿನ ಗ್ರಾಮದ ಪ್ರಮುಖರು ಉಪಸ್ಥಿತರಿದ್ದರು.

#Belagavi | #Gokak | #Arabhavi",2
187,2022-09-05 07:49:02+00:00,1566694883406286848,Belagavi3,@GhibranOfficial Chooooooo cute...,0
188,2022-09-05 07:47:01+00:00,1566694375492829184,Belagavi3,@DrJayanThiyagu Hahaha good Meme...,1
189,2022-09-05 07:44:08+00:00,1566693648225685504,aaiblgairport,"@AAI_Official @MoCA_GoI @CMofKarnataka @AAIRHQSR @KarnatakaWorld  @MangalSAngadi @Irannakadadi_MP 
@flyspicejet @IndiGo6E @allianceair @shreyas_ToI @AAICLAS_in https://t.co/yUvz3zq9Jk",2
190,2022-09-05 07:42:59+00:00,1566693359850504192,Belagavi3,@tenaliraman007 @DrSenthil_MDRD Nalla kelvi dhan...,0
191,2022-09-05 07:42:52+00:00,1566693332319084544,prajavani,"ಬೈಲಹೊಂಗಲ: ಬಸವಸಿದ್ಧಲಿಂಗ ಸ್ವಾಮೀಜಿ ಶವ ಮುಟ್ಟದಂತೆ ತಡೆದ ಮಹಿಳೆಯರು #Belagavi #Neginahal #GuruMadiwaleshwarSwamiji #death #Womens #protest

https://t.co/J91f32VBrU",4
192,2022-09-05 07:42:36+00:00,1566693264375177217,KalpaNews,"ಗುರು ಮಡಿವಾಳೇಶ್ವರ ಮಠದ ಪೀಠಾಧಿಪತಿ ಬಸವಸಿದ್ಧಲಿಂಗ ಸ್ವಾಮೀಜಿ ಆತ್ಮಹತ್ಯೆ

https://t.co/uAVrkDkC4S

#Belagavi #KannadaNewsWebsite #LatestNewsKannada #Kannada_News #KannadaWebsite #NewsinKannada #KannadaNewsLive #NewsKannada #KannadaNewsOnline",0
193,2022-09-05 07:40:07+00:00,1566692639046389765,KudlaNamma,"ಬಸವಸಿದ್ಧಲಿಂಗ ಸ್ವಾಮೀಜಿ ಸೂಸೈಡ್‌-ಆಡಿಯೋ ವೈರಲ್‌ನಿಂದ ಮನನೊಂದಿದ್ದ ಸ್ವಾಮೀಜಿ
#Nammakudla #Belagavi https://t.co/GmZfVvpkt7",0
194,2022-09-05 07:39:05+00:00,1566692378161061888,agarwalgary,MP Mangal Angadi visits Belagavi airport – discusses various issues https://t.co/IuGes377jJ,0
195,2022-09-05 07:38:52+00:00,1566692323630936064,AAI_Official,"On the path to review the progress achieved in the development project at #AAI’s #Belagavi @aaiblgairport, Hon'ble MP(LS), Smt. @MangalSAngadi recently visited the airport. She reviewed the progress of Flying Training Organisations #FTO’s and Instrument Landing System #ILS works. https://t.co/akJS8EZhMK",25
196,2022-09-05 07:37:15+00:00,1566691917471301632,twitte_rati_hu,"Inside the fort ❤️
#belagavi 
@allaboutbelgaum @Belagavi_infra @shanpati https://t.co/BELeV9eskI",31
197,2022-09-05 07:33:11+00:00,1566690893972746240,eedinanews,"ಬೆಳಗಾವಿಯ ನೇಗಿನಹಾಳ ಮಠದ ಶ್ರೀ ನೇಣುಬಿಗಿದುಕೊಂಡು ಆತ್ಮಹತ್ಯೆ | Belgaum Neginahala Sree committed Suicide 
#murughamutt #murughasharanaru #neginahala #crime #crime_news #pocsoact #pocsocase #pocso #chitradurga #belagavi #suicidecase https://t.co/JZZ5KEzsfU",2
198,2022-09-05 07:32:31+00:00,1566690728277061633,SSJOSHI20,@Belagavi_infra @CMofKarnataka @BSBommai @MangalSAngadi @Irannakadadi_MP @iamabhaypatil @belagavi_news @BelagaviRailway @BelagaviKA @BelagaviM ಈ govt halagi ಹೋಗ್ತಾ ಇದೆ.. ಅದಕ್ಕೆ ಅಷ್ಟು ಉರಿತ ಇದೆ.. Cong adhikarkk bandru naditad.. Get lost @BSBommai govt,2
199,2022-09-05 07:26:56+00:00,1566689322925178880,NewsFirstKan,"BREAKING ಗುರು ಮಡಿವಾಳೇಶ್ವರ ಮಠದ ಪೀಠಾಧಿಪತಿ ಆತ್ಮಹತ್ಯೆ https://t.co/05UeZnoVA8 

#Newsfirstlive #MadiwaleshwaraMut #BasavalingaSwamiji #KannadaNews #Chitradurga #Belagavi #MurughaMutt",0
200,2022-09-05 07:22:05+00:00,1566688100172328960,kpccbelgavi,https://t.co/Iqycqs5CXN,6
201,2022-09-05 07:16:53+00:00,1566686793377886209,chole_bhaturae,@Belagavi_infra This leopard should be named as 'veerappanna' 😅,0
202,2022-09-05 07:12:33+00:00,1566685700434452481,nssrdbangalore,NSS Unit 1 of JNMC KAHER Belagavi in collaboration with UHC Rukmininagar Observed National Nutrition Week and Poshan Maha at Rukmininagar @pibyas @YASMinistry @ianuragthakur @pankajsinghips @_NSSIndia #PoshanMaah2022 https://t.co/nGrrYf3YNc,19
203,2022-09-05 07:08:55+00:00,1566684788660260869,_Observier,"This happens in most basement parking lots during heavy rains.
My uncle moves his car to the side of the road, everytime it rains heavily in Belagavi. https://t.co/XzIzT3QhJm",1
204,2022-09-05 07:07:22+00:00,1566684398585794560,Belagavi3,@0rderofPhoenix Hahaha R u Ashwin's unofficial manager???,0
205,2022-09-05 07:03:29+00:00,1566683419794624512,hubliexpress1,"https://t.co/iuL9JlaFxp
#Belagavi #SwamijidiesbySuicide @hubliexpress1",0
206,2022-09-05 06:58:01+00:00,1566682044482351104,BelagaviM,@Veeresh9622 @DcBelagavi @UMESH_V_KATTI @DharwadForest @AHVS_Karnataka @BelagaviKA @Belagavi_infra @SureshkbgmVK @belagavi_news @BelagaviForum @ZP_Belagavi @BeautifulBelag @BelagaviDipo @Nammkitturu @karnatakacom ರಾಜ್ಯೋತ್ಸವ ಕ ಕಾಕಾ ಡಿಜೆ ಡಾನ್ಸ್ ಮಾಡಾಕ,0
207,2022-09-05 06:57:38+00:00,1566681945534529537,LocalviewIn,ವೈರಲ್ ಆಡಿಯೋಗೆ ಆತ್ಮಹತ್ಯೆ ಮಾಡಿಕೊಂಡ್ರಾ ಸ್ವಾಮೀಜಿ..? https://t.co/HxgS2U6xKm #belagavi,1
208,2022-09-05 06:57:10+00:00,1566681828312125440,twitte_rati_hu,"@ashishprabhu22 @shanpati @allaboutbelgaum @Belagavi_infra Yes, past 45min!!",0
209,2022-09-05 06:55:19+00:00,1566681365286129665,Veeresh9622,@BelagaviM @DcBelagavi @UMESH_V_KATTI @DharwadForest @AHVS_Karnataka @BelagaviKA @Belagavi_infra @SureshkbgmVK @belagavi_news @BelagaviForum @ZP_Belagavi @BeautifulBelag @BelagaviDipo @Nammkitturu @karnatakacom ಮತ್ತ್ ಇನ್ನ ಹೊಳ್ಳಿ ಯಾವಾಗ್ ಬರೋದ ದಸರಾಕೋ ದೀಪಾವಳಿಗೋ ಅಥವಾ ನಮ್ಮ ರಾಜ್ಯೋತ್ಸವಕ್ಕೋ 🤔,1
210,2022-09-05 06:54:30+00:00,1566681158829867008,AmrutG7,@RameshJarkiholi With all your hard efforts @BJP4Karnataka came in power &amp; nw Belagavi district is ignored in every aspects we hd lot of hopes @BSBommai as failed to deliver promises,2
211,2022-09-05 06:52:27+00:00,1566680641466380289,Belagavi3,@Abhinya15 @gurusamymathi @CbeCorp @News18TamilNadu No doubts its an utter contempt of Law.. Pls tag @tnpoliceoffl @mkstalin nd @CMOTamilnadu.. Let them take strict Action as per law nd set a Good Example to others..,5
212,2022-09-05 06:50:29+00:00,1566680149856497669,AmrutG7,@BelagaviM @DcBelagavi @UMESH_V_KATTI @DharwadForest @AHVS_Karnataka @BelagaviKA @Belagavi_infra @SureshkbgmVK @belagavi_news @BelagaviForum @ZP_Belagavi @BeautifulBelag @BelagaviDipo @Nammkitturu @karnatakacom ಉಡಾಳ ಚಿರತೆ ಅರಣ್ಯ ಸಚಿವರು ಮನೆಗೆ ಹೋಗಿರಬಹುದು,5
213,2022-09-05 06:50:23+00:00,1566680123407220737,BelagaviM,"ಕನ್ನಡಿಗರಿಗೆ ಉಪಯೋಗ ಇಲ್ಲದ ರೈಲು ಇದ್ದರೆಸ್ಟು ಬಿಟ್ಟರೆಷ್ಟು? ಇದು ಅಂದ್ರ, ತೆಲಂಗಾಣ ಮಾರ್ಗವಾಗಿ ಹೋಗುವುದರಿಂದ ಆ ರಾಜ್ಯದವರಿಗೆ ಅನುಕೂಲ ಅಷ್ಟೇ. ಹೆಸರಿಗಷ್ಟೇ ಕರ್ನಾಟಕದ ರೈಲು. ಯಾಕೆ ಅರಸೀಕೆರೆ, ಹುಬ್ಬಳಿ ಬೆಳಗಾವಿ ಮೀರಜ್ ಸೊಲ್ಲಾಪುರ ಮಾರ್ಗವಾಗಿ ಓಡಿಸಿದರೆ ಅನುಕೂಲ ಜಾಸ್ತಿ ಆಗುತಿತ್ತು ಅಲ್ವಾ? https://t.co/gqAoXGr4Gz",3
214,2022-09-05 06:50:12+00:00,1566680077546696704,BelagaviKA,ನೇಗಿನಹಾಳದ ಬಸವಲಿಂಗ ಸ್ವಾಮಿಯವರ ಆತ್ಮಕ್ಕೆ ಶಾಂತಿ ಸಿಗಲಿ ..!! https://t.co/zwyrApBWXV,57
215,2022-09-05 06:49:34+00:00,1566679915516555266,tv9kannada,"ಸ್ವಾಮೀಜಿ ಸಾವಿನ ನಿಖರ ಕಾರಣ ತಿಳಿದುಬಂದಿಲ್ಲ.

Link: https://t.co/MDDxuo2PJs

#SwamijiSuicide #Belagavi #BailhongalTaluk #BasavaSiddalingaShree",0
216,2022-09-05 06:49:14+00:00,1566679835254079488,ashishprabhu22,@twitte_rati_hu @shanpati @allaboutbelgaum @Belagavi_infra Yes it's pouring in west Belgavi too,0
217,2022-09-05 06:47:53+00:00,1566679494693617664,twitte_rati_hu,@Veeresh9622 @Belagavi_infra @iamabhaypatil @RajeevTopanavar Yes 😂,0
218,2022-09-05 06:47:30+00:00,1566679396261380096,Belagavi3,@mersalvelu12 Andha smile of Vijay... Vera level.,1
219,2022-09-05 06:47:27+00:00,1566679385683283968,tweetajit,"@Johnath14191758 @Belagavi_infra @vayavya For sure that wasn’t the intent, will investigate what went wrong, could you please DM me your registration details?",0
220,2022-09-05 06:45:34+00:00,1566678912247091201,Belagavi3,@gurusamymathi @CbeCorp @News18TamilNadu @cbetrafficpolice @tnpoliceoffl is those so called mayors are exempted for using unregistered vehicles nd tbh its an utter contempt of Law nd totally illegal  nd Law is Equal for everyone.,2
221,2022-09-05 06:45:21+00:00,1566678856681279488,Veeresh9622,@twitte_rati_hu @Belagavi_infra @iamabhaypatil @RajeevTopanavar It will reappears after 4 days 😒😒,0
222,2022-09-05 06:45:02+00:00,1566678775550853121,BelagaviM,"@surendraugare @DcBelagavi @UMESH_V_KATTI @DharwadForest @AHVS_Karnataka @BelagaviKA @Belagavi_infra @SureshkbgmVK @belagavi_news @BelagaviForum @ZP_Belagavi @BeautifulBelag @BelagaviDipo @Nammkitturu @karnatakacom ಆದ್ರೂ ವಾತಾವರಣ ಮಸ್ತ್ ಐತಿ, ಮತ್ತ ಮುಂದಿನ ವರ್ಷ ಬರ್ತೆನ್.",1
223,2022-09-05 06:43:43+00:00,1566678446033747969,surendraugare,"@BelagaviM @DcBelagavi @UMESH_V_KATTI @DharwadForest @AHVS_Karnataka @BelagaviKA @Belagavi_infra @SureshkbgmVK @belagavi_news @BelagaviForum @ZP_Belagavi @BeautifulBelag @BelagaviDipo @Nammkitturu @karnatakacom ಉಡಾಳ ಚಿರತೆ : ಬೆಳಗಾವಿಯ ಊಟಿ ತರಹ ಇದ್ದ ಮೈದಾನದ ಗಾಲ್ಪ್ ಸುತ್ತಾಕಲು, ಪೊಸು ಕೊಟ್ಟು ಮಜಾ ಮಾಡಲು ಅವಕಶ ಕೊಟ್ಟಿದೆ....",5
224,2022-09-05 06:41:22+00:00,1566677855584788480,ShivprasadKara2,@Belagavi_infra @CMofKarnataka @BSBommai @MangalSAngadi @Irannakadadi_MP @iamabhaypatil @belagavi_news @BelagaviRailway @BelagaviKA @BelagaviM Make Belagavi a Union Territory. Karnataka is selling belagavi to Maharashtra silently so shifting each and everything out of Belagavi. @BelagaviKA,24
225,2022-09-05 06:40:04+00:00,1566677525031292928,Belagavi3,@0rderofPhoenix What abt his overseas stats???,0
226,2022-09-05 06:39:08+00:00,1566677290368798720,advashtekar,@Belagavi_infra ...in a big failure... Incompetence succeeds...,1
227,2022-09-05 06:35:11+00:00,1566676299271192576,MadhurAnand4786,@VijayOswal19 @AmitabhJha3 No bro now at BELAGAVI,1
228,2022-09-05 06:34:09+00:00,1566676036171210752,ShivprasadKara2,@Belagavi_infra @CMofKarnataka @BSBommai @MangalSAngadi @Irannakadadi_MP @iamabhaypatil @belagavi_news @BelagaviRailway @BelagaviKA @BelagaviM Until we have BJP belagavi will not see progress. Also they don't remember belagavi is the reason for existence of their govt. @siddaramaiah,8
229,2022-09-05 06:28:16+00:00,1566674559226753024,XpressBengaluru,"A 28yo man allegedly committed suicide by hanging in Belagavi. Meanwhile, a suicide note, which has gone viral, hints at an alleged conspiracy leading to his suicide, claiming a BJP leader and police were harassing him.
@Cloudnirad @KannadaPrabha
https://t.co/vL6qFmqVrT",3
230,2022-09-05 06:27:33+00:00,1566674377491759104,ZP_Belagavi,"ಜಿಲ್ಲಾ ಪಂಚಾಯತ ಬೆಳಗಾವಿ ಸ್ವಚ್ಛ ಭಾರತ ಮಿಷನ್(ಗ್ರಾಮೀಣ) ಯೋಜನೆಯಡಿ ದಿನಾಂಕ 30.08.2022ರಂದು ತಾಲೂಕ ಪಂಚಾಯತ ರಾಮದುರ್ಗ ಸಭಾ ಭವನದಲ್ಲಿ ""ಗ್ರಾಮ ನೈರ್ಮಲ್ಯ ಯೋಜನೆ"" (Village Sanitation Plan - VSP)ಯನ್ನು ತಯಾರಿಸುವ ಕುರಿತು ಒಂದು ದಿನದ ತರಬೇತಿ ಕಾರ್ಯಾಗಾರವನ್ನು ಹಮ್ಮಿಕೊಳ್ಳಲಾಗಿತ್ತು.

#RDPR #RDWSD #SBMG #VSPTRAINING https://t.co/s9YLLjZWqy",7
231,2022-09-05 06:22:43+00:00,1566673159155499008,BelagaviM,"ನನ್ನನು ಹಿಡಿಯದೇ ಕೊನೆಗೂ ಸೋಲ್ಲುಪ್ಪಿಕೊಂಡ ಜಿಲ್ಲಾಡಳಿತ, ಹೆಂಗೆ ನಾವು? alredy ನಾ ಕಾಡಿನ್ಯಾಗ ಅವತ್ತ ಬಂದ್ ಕುಂತೆನ್ ಸುಮ್ನ ತ್ರಾಸ ತಗೊಂದೆರಿ ನೀವ್ ಹುಡುಕಾಕ್, ಸುಮ್ನ ರೊಕ್ಕ ಹಾಳ್ ಮಾಡಿರಿ ನೀವ್, ಆದ್ರೂ ಒಂದ ತಿಂಗಳ ನನ್ನ ಹೆಸ್ರ ಪ್ರಚಾರ ಆಯ್ತ್. @DcBelagavi @SPBelagavi @UMESH_V_KATTI @DharwadForest @AHVS_Karnataka https://t.co/7fiN5aRcrI",15
232,2022-09-05 06:21:29+00:00,1566672850094010368,Johnath14191758,"@tweetajit @Belagavi_infra Dear organisers, congratulations on this event being a grand success. But it was sad to see that those who registered in advance through @vayavya portal didn't receive any intimation as informed, totally unfair and elitist attitude. Why bother organising and having""registrations""",0
233,2022-09-05 06:15:29+00:00,1566671342140682240,Ganeshn27,"@Mysuru_Infra @aaimysairport @AAI_Official @AAIRHQSR @BcasHq @IndiGo6E @allianceair @BLRAirport @KSRTC_Journeys @JM_Scindia @mepratap Mysore need to connect with Pune, belagavi, Mangalore, tirupathi, shiradi, Trichy, coimbatore, Thiruvananthapuram, vijaywada, Ahmedabad. It will boost the tourism during Dasara &amp; as well as development of IT/BT sector.
@mepratap kindly think of it
@Mysuru_Infra @Mysuru_district",4
234,2022-09-05 06:14:25+00:00,1566671072199847936,twitte_rati_hu,"Heavy rainfall #belagavi 
@allaboutbelgaum @Belagavi_infra @shanpati https://t.co/1RU85H14PH",10
235,2022-09-05 06:12:35+00:00,1566670609504882688,Avinashtalawar7,@allaboutbelgaum @DcBelagavi @Belagavi_infra @BelagaviRuralPS,0
236,2022-09-05 06:08:05+00:00,1566669478657916928,BelagaviM,ನನ್ನ ನೀ ಗೆಲ್ಲಲ್ಲಾರೆ ಅಂತ ನಾ ಅವತ್ತೇ ಹೇಳಿದ್ದೆ. https://t.co/ulU2mobSfE,6
237,2022-09-05 06:07:00+00:00,1566669207051579393,BelagaviM,@nikhil1n @BelagaviRailway 😁😁 ಯಪ್ಪೋ ನಾ ವಲ್ಲೆ! 😂🤣😂,1
